country,year,Fd1y,B1_R_B,B2_R_B,B3_R_B,B4_R_B,B6_R_B,B7_R_B,B8_R_B,L0g0y
276,1962,0.029343566,0,1,0,0,0,0,0,0.044922441
276,1963,0.06087207,0,0,0,0,0,0,0,0.029343566
276,1964,0.051478535,0,0,0,0,0,0,0,0.06087207
276,1965,0.030722201,0,0,1,0,0,0,0,0.051478535
276,1966,0.003297385,0,0,0,0,0,0,0,0.030722201
276,1967,0.052184064,0,0,0,0,0,1,0,0.003297385
276,1968,0.066226035,0,0,0,0,1,0,0,0.052184064
276,1969,0.047160506,0,0,0,0,1,0,0,0.066226035
276,1970,0.031326998,0,0,1,0,0,0,0,0.047160506
276,1971,0.04300341,0,0,0,0,1,0,0,0.031326998
276,1972,0.047774866,0,0,0,0,0,0,0,0.04300341
276,1973,0.008900687,0,0,1,0,0,0,0,0.047774866
276,1974,-0.008667389,0,0,0,0,0,0,0,0.008900687
276,1975,0.049492583,0,0,0,0,0,0,0,-0.008667389
276,1976,0.03347218,0,0,0,1,0,0,0,0.049492583
276,1977,0.03008493,0,0,0,0,0,0,0,0.03347218
276,1978,0.041503634,0,0,0,0,0,0,0,0.03008493
276,1979,0.014088286,0,0,1,0,0,0,0,0.041503634
276,1980,0.005292405,0,0,0,1,0,0,0,0.014088286
276,1981,-0.003948407,0,0,0,1,0,0,0,0.005292405
276,1982,0.0157241,0,0,0,0,0,0,0,-0.003948407
276,1983,0.028229477,0,0,0,0,1,0,0,0.0157241
276,1984,0.023279352,0,0,0,0,0,0,0,0.028229477
276,1985,0.022873392,0,0,0,0,0,0,1,0.023279352
276,1986,0.014021516,0,0,0,1,0,0,0,0.022873392
276,1987,0.037072357,0,1,0,0,0,0,0,0.014021516
276,1988,0.038965516,0,0,0,0,1,0,0,0.037072357
276,1989,0.052550063,0,0,0,0,1,0,0,0.038965516
276,1990,0.051082615,0,0,1,0,0,0,0,0.052550063
276,1991,0.01923807,0,0,0,0,0,0,0,0.051082615
276,1992,-0.009561653,0,0,0,1,0,0,0,0.01923807
276,1993,0.024573717,0,0,0,0,0,1,0,-0.009561653
276,1994,0.017376406,0,0,1,0,0,0,0,0.024573717
276,1995,0.008178976,0,0,0,1,0,0,0,0.017376406
276,1996,0.018492008,0,0,0,0,0,0,0,0.008178976
276,1997,0.019796185,0,0,0,0,0,0,1,0.018492008
276,1998,0.019871349,0,0,0,1,0,0,0,0.019796185
276,1999,0.029620454,0,0,0,0,0,1,0,0.019871349
276,2000,0.016954714,0,0,0,1,0,0,0,0.029620454
276,2001,0,0,0,1,0,0,0,0,0.016954714
276,2002,-0.007099062,0,1,0,0,0,0,0,0
276,2003,0.011699704,0,0,0,0,0,0,1,-0.007099062
276,2004,0.00706714,0,0,0,0,0,0,0,0.011699704
276,2005,0.037001595,0,0,0,0,0,1,0,0.00706714
276,2006,0.032605354,0,0,0,0,1,0,0,0.037001595
276,2007,0.010823155,0,0,0,1,0,0,0,0.032605354
276,2008,-0.056188602,1,0,0,0,0,0,0,0.010823155
276,2009,0.040799331,0,0,0,0,0,0,1,-0.056188602
276,2010,0.036600001,0,0,0,1,0,0,0,0.040799331
276,2011,0.004919929,0,1,0,0,0,0,0,0.036600001
276,2012,0.004895845,0,0,0,0,0,0,0,0.004919929
276,2013,0.015953381,0,0,0,0,0,0,0,0.004895845
300,1932,0.045268189,0,0,1,0,0,0,0,0.070116885
300,1933,0.009557521,0,0,0,0,0,1,0,0.045268189
300,1964,0.093926609,0,0,0,1,0,0,0,0.082583398
300,1965,0.060988463,0,0,0,1,0,0,0,0.093926609
300,1966,0.054814372,0,0,0,0,0,0,0,0.060988463
300,1967,0.066641092,0,0,0,0,0,1,0,0.054814372
300,1968,0.098997295,0,0,0,0,0,0,1,0.066641092
300,1969,0.079512693,0,0,0,0,0,0,1,0.098997295
300,1970,0.078411773,0,0,0,0,0,0,0,0.079512693
300,1971,0.10160151,0,0,0,0,0,0,0,0.078411773
300,1972,0.080923788,0,0,0,0,0,0,1,0.10160151
300,1973,-0.064382404,0,1,0,0,0,0,0,0.080923788
300,1974,0.063668087,0,0,1,0,0,0,0,-0.064382404
300,1975,0.068518981,0,0,1,0,0,0,0,0.063668087
300,1976,0.029410016,0,0,0,1,0,0,0,0.068518981
300,1977,0.072468631,0,0,0,0,0,0,0,0.029410016
300,1978,0.032820802,0,0,0,1,0,0,0,0.072468631
300,1979,0.006771311,0,0,1,0,0,0,0,0.032820802
300,1980,-0.015537214,0,1,0,0,0,0,0,0.006771311
300,1981,-0.011326475,0,0,1,0,0,0,0,-0.015537214
300,1982,-0.010786223,0,0,1,0,0,0,0,-0.011326475
300,1983,0.020105803,0,1,0,0,0,0,0,-0.010786223
300,1984,0.025095565,0,0,0,1,0,0,0,0.020105803
300,1985,0.005176601,0,0,0,0,0,0,0,0.025095565
300,1986,-0.022588635,0,0,0,0,0,1,0,0.005176601
300,1987,0.042878617,0,0,0,0,0,0,1,-0.022588635
300,1988,0.037999999,0,1,0,0,0,0,0,0.042878617
300,1989,0,0,0,0,0,0,1,0,0.037999999
300,1990,0.030999999,0,0,0,0,0,0,1,0
300,1991,0.007,0,0,1,0,0,0,0,0.030999999
300,1992,-0.016000001,0,0,1,0,0,0,0,0.007
300,1993,0.02,0,0,0,0,1,0,0,-0.016000001
300,1994,0.020997198,0,0,0,1,0,0,0,0.02
300,1995,0.028621288,0,0,0,0,0,0,0,0.020997198
300,1996,0.04484199,0,0,0,0,1,0,0,0.028621288
300,1997,0.03894905,0,0,0,0,0,0,1,0.04484199
300,1998,0.030725965,0,0,0,0,0,0,1,0.03894905
300,1999,0.039197706,0,0,0,0,0,0,1,0.030725965
300,2000,0.041316122,0,0,1,0,0,0,0,0.039197706
300,2001,0.039228719,0,1,0,0,0,0,0,0.041316122
300,2002,0.057945315,0,1,0,0,0,0,0,0.039228719
300,2003,0.050609928,0,0,0,0,0,0,1,0.057945315
300,2004,0.005991421,0,0,0,0,0,1,0,0.050609928
300,2005,0.05652434,0,0,0,0,1,0,0,0.005991421
300,2006,0.032737471,0,0,0,0,1,0,0,0.05652434
300,2007,-0.003351726,0,0,0,0,1,0,0,0.032737471
300,2008,-0.043007337,1,0,0,0,0,0,0,-0.003351726
300,2009,-0.054790374,0,0,0,0,0,1,0,-0.043007337
300,2010,-0.09132494,1,0,0,0,0,0,0,-0.054790374
300,2011,-0.073004939,1,0,0,0,0,0,0,-0.09132494
300,2012,-0.03241425,0,0,0,1,0,0,0,-0.073004939
300,2013,0.003528493,0,0,1,0,0,0,0,-0.03241425
344,1982,0.059770007,0,1,0,0,0,0,0,0.029497765
344,1983,0.099738643,0,0,1,0,0,0,0,0.059770007
344,1984,0.007570914,0,0,0,0,1,0,0,0.099738643
344,1985,0.11056066,0,0,0,0,1,0,0,0.007570914
344,1986,0.13398428,0,0,0,0,0,0,0,0.11056066
344,1987,0.08511547,0,0,0,0,0,0,1,0.13398428
344,1988,0.022770029,0,1,0,0,0,0,0,0.08511547
344,1989,0.038304616,0,0,0,0,0,0,0,0.022770029
344,1990,0.057019245,0,0,0,1,0,0,0,0.038304616
344,1991,0.062348992,0,0,0,0,0,0,1,0.057019245
344,1992,0.062010787,0,0,0,0,0,0,1,0.062348992
344,1993,0.060360197,0,0,0,0,0,1,0,0.062010787
344,1994,0.023737831,0,0,0,1,0,0,0,0.060360197
344,1995,0.042585369,0,0,0,0,0,0,0,0.023737831
344,1996,0.05099681,0,0,0,0,1,0,0,0.042585369
344,1997,-0.058826342,0,0,0,0,0,0,1,0.05099681
344,1998,0.025067732,1,0,0,0,0,0,0,-0.058826342
344,1999,0.076634601,0,0,0,0,0,0,1,0.025067732
344,2000,0.00560826,0,0,0,0,1,0,0,0.076634601
344,2001,0.016567297,0,0,0,1,0,0,0,0.00560826
344,2002,0.030563667,0,0,0,0,0,0,0,0.016567297
344,2003,0.087001011,0,0,0,0,0,1,0,0.030563667
344,2004,0.073881485,0,0,0,0,1,0,0,0.087001011
344,2005,0.070326664,0,0,0,0,0,0,0,0.073881485
344,2006,0.064648248,0,0,0,0,0,0,0,0.070326664
344,2007,0.021279335,0,0,0,0,0,0,0,0.064648248
344,2008,-0.0245909,0,0,0,1,0,0,0,0.021279335
344,2009,0.067676485,0,0,0,1,0,0,0,-0.0245909
344,2010,0.048146576,0,0,0,1,0,0,0,0.067676485
344,2011,0.017002966,0,0,1,0,0,0,0,0.048146576
344,2012,0.03101567,0,0,0,0,1,0,0,0.017002966
344,2013,0.027624082,0,0,0,0,0,0,0,0.03101567
348,1998,0.032049492,0,0,0,0,1,0,0,0.042189348
348,1999,0.042023338,0,0,0,0,1,0,0,0.032049492
348,2000,0.037741013,0,0,0,1,0,0,0,0.042023338
348,2001,0.045030639,0,0,0,0,0,0,0,0.037741013
348,2002,0.03827747,0,0,0,0,1,0,0,0.045030639
348,2003,0.050053891,0,0,0,0,1,0,0,0.03827747
348,2004,0.043828942,0,0,0,0,0,0,1,0.050053891
348,2005,0.038557459,0,0,0,0,1,0,0,0.043828942
348,2006,0.004483482,0,0,0,0,1,0,0,0.038557459
348,2007,0.008892045,0,0,0,1,0,0,0,0.004483482
348,2008,-0.065636344,1,0,0,0,0,0,0,0.008892045
348,2009,0.006770982,0,0,0,0,0,0,1,-0.065636344
348,2010,0.017394233,0,0,0,1,0,0,0,0.006770982
348,2011,-0.016025124,0,1,0,0,0,0,0,0.017394233
348,2012,0.021171467,0,0,0,0,1,0,0,-0.016025124
348,2013,0.040473212,0,0,0,1,0,0,0,0.021171467
352,2003,0.08099775,0,0,0,0,0,1,0,0.024401402
352,2004,0.067043923,0,0,0,0,0,0,1,0.08099775
352,2005,0.050006609,0,0,0,0,0,0,1,0.067043923
352,2006,0.093500689,0,0,0,0,0,0,0,0.050006609
352,2007,0.015193655,0,0,0,1,0,0,0,0.093500689
352,2008,-0.069439411,1,0,0,0,0,0,0,0.015193655
352,2009,-0.035598647,0,0,0,1,0,0,0,-0.069439411
352,2010,0.019871308,0,0,0,1,0,0,0,-0.035598647
352,2011,0.012175354,0,1,0,0,0,0,0,0.019871308
352,2012,0.044115353,0,0,0,1,0,0,0,0.012175354
352,2013,0.01925144,0,0,0,0,0,0,1,0.044115353
360,1993,0.075399712,0,0,0,0,0,0,1,0.064964078
360,1994,0.082200073,0,0,0,0,1,0,0,0.075399712
360,1995,0.07818187,0,0,0,1,0,0,0,0.082200073
360,1996,0.046998788,0,0,0,0,1,0,0,0.07818187
360,1997,-0.13126725,0,0,1,0,0,0,0,0.046998788
360,1998,0.007911261,1,0,0,0,0,0,0,-0.13126725
360,1999,0.049200676,0,0,0,0,0,0,1,0.007911261
360,2000,0.036434665,1,0,0,0,0,0,0,0.049200676
360,2001,0.044994757,1,0,0,0,0,0,0,0.036434665
360,2002,0.047803693,0,0,0,1,0,0,0,0.044994757
360,2003,0.050308738,0,0,0,0,0,1,0,0.047803693
360,2004,0.05692571,0,0,0,0,1,0,0,0.050308738
360,2005,0.055009518,0,0,0,0,0,0,0,0.05692571
360,2006,0.063450225,0,0,0,0,0,1,0,0.055009518
360,2007,0.060137037,0,0,0,0,0,1,0,0.063450225
360,2008,0.04628871,0,0,1,0,0,0,0,0.060137037
360,2009,0.062238541,0,0,0,0,0,0,1,0.04628871
360,2010,0.061697841,0,0,0,0,0,1,0,0.062238541
360,2011,0.060300507,0,0,0,1,0,0,0,0.061697841
360,2012,0.05557264,0,0,0,0,1,0,0,0.060300507
360,2013,0.050066687,0,0,0,0,0,1,0,0.05557264
372,1907,-0.069900982,0,0,0,1,0,0,0,0.007773575
372,1908,-0.010493238,0,0,0,0,0,0,0,-0.069900982
372,1909,0.010720609,0,0,0,0,0,0,0,-0.010493238
372,1910,0.018696943,0,0,0,1,0,0,0,0.010720609
372,1925,-0.005221944,0,0,0,0,0,0,0,-0.005194817
372,1926,0.026478782,0,0,0,0,0,0,0,-0.005221944
372,1927,0.026789,0,0,0,0,0,0,0,0.026478782
372,1928,0.028866975,0,0,0,0,1,0,0,0.026789
372,1929,0.022178087,0,0,0,0,0,0,0,0.028866975
372,1957,-0.020807926,0,0,0,0,0,0,0,-0.001507828
372,1958,0.039712079,0,0,0,0,1,0,0,-0.020807926
372,1959,0.054740876,0,0,0,0,0,1,0,0.039712079
372,1960,0.046639953,0,0,0,0,0,0,0,0.054740876
372,1961,0.032063462,0,0,0,0,1,0,0,0.046639953
372,1962,0.046246279,0,0,0,0,1,0,0,0.032063462
372,1963,0.038405862,0,0,0,0,0,0,0,0.046246279
372,1964,0.017287895,0,0,0,1,0,0,0,0.038405862
372,1965,0.008499024,0,0,0,0,1,0,0,0.017287895
372,1966,0.057617102,0,0,0,0,0,0,0,0.008499024
372,1967,0.07942301,0,0,0,0,0,1,0,0.057617102
372,1968,0.058423847,0,0,0,0,0,0,0,0.07942301
372,1969,0.026258986,0,0,0,0,0,0,0,0.058423847
372,1975,0.01394808,0,0,0,0,1,0,0,0.056566458
372,1976,0.082112998,0,0,1,0,0,0,0,0.01394808
372,1977,0.071867287,0,0,0,0,0,0,1,0.082112998
372,1978,0.030730361,0,0,0,0,1,0,0,0.071867287
372,1979,0.030793292,0,0,1,0,0,0,0,0.030730361
372,1980,0.033252157,0,0,0,0,0,0,0,0.030793292
372,1981,0.022834685,0,0,1,0,0,0,0,0.033252157
372,1982,-0.002443012,0,0,0,1,0,0,0,0.022834685
372,1983,0.043543726,0,0,0,0,0,0,1,-0.002443012
372,1984,0.030856149,0,0,1,0,0,0,0,0.043543726
372,1985,-0.004283306,0,0,0,0,0,0,1,0.030856149
372,1986,0.046630912,0,0,0,0,0,0,0,-0.004283306
372,1987,0.052174143,0,0,0,0,0,0,0,0.046630912
372,1988,0.058139194,0,0,0,0,0,1,0,0.052174143
372,1989,0.084665276,0,0,0,0,0,1,0,0.058139194
372,1990,0.019296397,0,1,0,0,0,0,0,0.084665276
372,1991,0.033432744,0,0,0,0,1,0,0,0.019296397
372,1992,0.026926091,0,0,0,1,0,0,0,0.033432744
372,1993,0.057558268,0,0,0,0,0,0,1,0.026926091
372,1994,0.096344225,0,0,0,1,0,0,0,0.057558268
372,1995,0.090918176,0,0,0,0,0,1,0,0.096344225
372,1996,0.10747127,0,0,0,0,1,0,0,0.090918176
372,1997,0.082279064,0,0,0,0,0,0,1,0.10747127
372,1998,0.1086297,0,0,0,0,0,0,1,0.082279064
372,1999,0.09912391,0,0,1,0,0,0,0,0.1086297
372,2000,0.060519047,0,0,0,0,1,0,0,0.09912391
372,2001,0.055769727,0,0,0,0,0,0,0,0.060519047
372,2002,0.036731113,0,0,0,1,0,0,0,0.055769727
372,2003,0.067249037,0,0,0,0,0,0,0,0.036731113
372,2004,0.057661206,0,0,0,0,1,0,0,0.067249037
372,2005,0.05866129,0,0,0,0,1,0,0,0.057661206
372,2006,0.0379663,0,0,0,0,1,0,0,0.05866129
372,2007,-0.043734811,0,1,0,0,0,0,0,0.0379663
372,2008,-0.045651145,1,0,0,0,0,0,0,-0.043734811
372,2009,0.020335464,0,0,0,0,0,1,0,-0.045651145
372,2010,-0.000405634,1,0,0,0,0,0,0,0.020335464
372,2011,-0.011028823,1,0,0,0,0,0,0,-0.000405634
372,2012,0.010988433,0,0,0,0,0,1,0,-0.011028823
372,2013,0.08462362,0,0,0,0,0,0,1,0.010988433
376,1970,0.11224284,0,0,0,1,0,0,0,0.073073298
376,1971,0.13660839,0,0,0,0,1,0,0,0.11224284
376,1972,0.033425432,0,0,0,0,0,0,1,0.13660839
376,1973,0.068402581,0,1,0,0,0,0,0,0.033425432
376,1974,0.033183433,0,0,1,0,0,0,0,0.068402581
376,1975,0.013158539,0,0,0,0,0,0,0,0.033183433
376,1976,-7.96708E-05,0,0,0,0,0,0,0,0.013158539
376,1977,0.04821514,0,0,0,0,0,0,1,-7.96708E-05
376,1978,0.062847987,0,0,0,0,0,0,0,0.04821514
376,1979,0.068712927,0,0,0,1,0,0,0,0.062847987
376,1980,0.05147858,0,0,0,0,0,0,1,0.068712927
376,1981,0.018088365,0,0,0,0,0,1,0,0.05147858
376,1982,0.035108209,0,0,0,0,1,0,0,0.018088365
376,1983,0.009037548,1,0,0,0,0,0,0,0.035108209
376,1984,0.034478225,0,0,0,0,0,0,1,0.009037548
376,1985,0.047914334,0,0,0,0,0,0,0,0.034478225
376,1986,0.071876876,0,0,0,1,0,0,0,0.047914334
376,1987,0.020241411,0,0,0,0,0,0,0,0.071876876
376,1988,0.008691381,0,1,0,0,0,0,0,0.020241411
376,1989,0.068354696,0,0,0,0,0,1,0,0.008691381
376,1990,0.076993793,0,0,1,0,0,0,0,0.068354696
376,1991,0.056277953,0,0,0,0,0,0,1,0.076993793
376,1992,0.055568725,0,0,0,0,0,0,1,0.056277953
376,1993,0.069318257,0,0,0,0,0,0,0,0.055568725
376,1994,0.066,0,0,1,0,0,0,0,0.069318257
376,1995,0.061574958,0,0,0,0,0,0,0,0.066
376,1996,0.040821627,0,0,0,1,0,0,0,0.061574958
376,1997,0.04251809,0,0,0,0,0,1,0,0.040821627
376,1998,0.037370875,0,0,0,1,0,0,0,0.04251809
376,1999,0.089420229,0,0,0,0,0,0,1,0.037370875
376,2000,0.002415796,0,0,0,0,0,0,0,0.089420229
376,2001,-0.000682748,0,0,0,1,0,0,0,0.002415796
376,2002,0.011771343,0,1,0,0,0,0,0,-0.000682748
376,2003,0.051140517,0,0,0,0,0,0,1,0.011771343
376,2004,0.043899145,0,0,0,0,0,1,0,0.051140517
376,2005,0.058018085,0,0,0,0,0,0,1,0.043899145
376,2006,0.061350789,0,0,0,0,0,0,0,0.058018085
376,2007,0.03059407,0,0,0,0,0,0,0,0.061350789
376,2008,0.012686619,1,0,0,0,0,0,0,0.03059407
376,2009,0.055170231,0,0,0,0,0,0,1,0.012686619
376,2010,0.050621793,0,0,0,0,0,0,0,0.055170231
376,2011,0.023818001,0,1,0,0,0,0,0,0.050621793
376,2012,0.043763284,0,0,0,0,0,1,0,0.023818001
376,2013,0.031630471,0,0,0,0,0,0,0,0.043763284
381,1908,0.016656756,0,0,0,1,0,0,0,0.029419748
381,1909,0.01083068,0,0,0,0,0,0,0,0.016656756
381,1910,0.020198576,0,0,0,0,0,0,0,0.01083068
381,1923,0.026799563,0,0,0,0,1,0,0,0.088410906
381,1924,0.066584058,0,0,0,0,0,0,0,0.026799563
381,1925,0.007755354,0,0,0,1,0,0,0,0.066584058
381,1926,-0.01838108,0,0,1,0,0,0,0,0.007755354
381,1927,0.060603533,0,0,0,0,0,1,0,-0.01838108
381,1928,0.048090946,0,0,0,0,1,0,0,0.060603533
381,1929,-0.046445098,0,0,0,1,0,0,0,0.048090946
381,1930,-0.01166746,0,0,0,1,0,0,0,-0.046445098
381,1931,0.021209087,0,0,0,1,0,0,0,-0.01166746
381,1932,-0.011606664,0,0,0,0,0,0,0,0.021209087
381,1933,-0.002475016,0,0,0,0,0,0,0,-0.011606664
381,1934,0.052662056,0,0,0,0,0,0,0,-0.002475016
381,1960,0.082072459,0,0,0,0,1,0,0,0.068796322
381,1961,0.062036503,0,0,0,0,0,0,0,0.082072459
381,1962,0.05609728,0,1,0,0,0,0,0,0.062036503
381,1963,0.027977023,0,0,1,0,0,0,0,0.05609728
381,1964,0.032680236,0,0,1,0,0,0,0,0.027977023
381,1965,0.05984794,0,0,0,0,1,0,0,0.032680236
381,1966,0.071786121,0,0,0,1,0,0,0,0.05984794
381,1967,0.06544555,0,0,0,1,0,0,0,0.071786121
381,1968,0.060980603,0,0,0,1,0,0,0,0.06544555
381,1969,0.052686963,0,0,0,0,1,0,0,0.060980603
381,1970,0.01818108,0,0,1,0,0,0,0,0.052686963
381,1971,0.036904857,0,0,0,0,1,0,0,0.01818108
381,1972,0.071258619,0,0,0,0,0,0,1,0.036904857
381,1973,0.055001412,0,0,0,0,0,0,0,0.071258619
381,1974,-0.02090163,1,0,0,0,0,0,0,0.055001412
381,1975,0.071253851,0,0,1,0,0,0,0,-0.02090163
381,1976,0.025605008,0,0,1,0,0,0,0,0.071253851
381,1977,0.032401398,0,1,0,0,0,0,0,0.025605008
381,1978,0.059591595,0,0,0,0,1,0,0,0.032401398
381,1979,0.034300163,0,0,0,0,1,0,0,0.059591595
381,1980,0.008442276,0,0,0,0,0,0,1,0.034300163
381,1981,0.004135856,0,0,0,0,1,0,0,0.008442276
381,1982,0.011692035,0,0,1,0,0,0,0,0.004135856
381,1983,0.032258525,0,0,1,0,0,0,0,0.011692035
381,1984,0.027980857,0,0,0,0,0,0,0,0.032258525
381,1985,0.02859972,0,0,0,0,0,1,0,0.027980857
381,1986,0.031919606,0,0,0,0,0,0,0,0.02859972
381,1987,0.041943774,0,0,1,0,0,0,0,0.031919606
381,1988,0.033883832,0,0,0,0,1,0,0,0.041943774
381,1989,0.019857749,0,0,0,0,0,1,0,0.033883832
381,1990,0.015384475,0,0,0,1,0,0,0,0.019857749
381,1991,0.008342755,0,0,0,1,0,0,0,0.015384475
381,1992,-0.008528058,0,0,0,1,0,0,0,0.008342755
381,1993,0.021510236,0,0,0,0,0,0,0,-0.008528058
381,1994,0.028868368,0,0,0,1,0,0,0,0.021510236
381,1995,0.012863665,0,0,0,1,0,0,0,0.028868368
381,1996,0.018353652,0,0,0,1,0,0,0,0.012863665
381,1997,0.016160732,0,0,0,0,0,0,1,0.018353652
381,1998,0.015598509,0,0,0,0,0,0,1,0.016160732
381,1999,0.037101079,0,0,0,0,0,0,0,0.015598509
381,2000,0.01772186,0,0,0,0,0,0,0,0.037101079
381,2001,0.002485463,0,1,0,0,0,0,0,0.01772186
381,2002,0.001513239,0,0,1,0,0,0,0,0.002485463
381,2003,0.01581936,0,0,0,0,0,1,0,0.001513239
381,2004,0.009496648,0,0,0,0,0,0,0,0.01581936
381,2005,0.020065878,0,0,0,0,0,1,0,0.009496648
381,2006,0.014738714,0,0,0,0,1,0,0,0.020065878
381,2007,-0.010504053,0,0,0,1,0,0,0,0.014738714
381,2008,-0.054820538,1,0,0,0,0,0,0,-0.010504053
381,2009,0.016865233,0,0,0,0,1,0,0,-0.054820538
381,2010,0.005766247,0,0,1,0,0,0,0,0.016865233
381,2011,-0.02819019,0,1,0,0,0,0,0,0.005766247
381,2012,-0.017281573,0,0,0,0,0,0,0,-0.02819019
381,2013,0.001136715,0,0,0,0,0,1,0,-0.017281573
392,1901,-0.053254846,0,0,0,0,0,0,0,0.035186347
392,1902,0.067776568,0,0,0,0,0,0,0,-0.053254846
392,1903,0.007832902,0,0,0,0,0,0,0,0.067776568
392,1904,-0.017049575,0,0,0,1,0,0,0,0.007832902
392,1905,0.12306011,0,0,0,0,0,1,0,-0.017049575
392,1906,0.031090539,0,0,0,0,0,0,1,0.12306011
392,1907,0.006779719,0,1,0,0,0,0,0,0.031090539
392,1908,-0.001126745,0,0,0,0,1,0,0,0.006779719
392,1909,0.015660245,0,0,0,0,0,1,0,-0.001126745
392,1910,0.052956771,0,0,0,0,0,0,0,0.015660245
392,1923,0.027639132,0,0,0,1,0,0,0,0.000683789
392,1924,0.040396389,0,0,0,0,0,0,0,0.027639132
392,1925,0.008900196,0,0,1,0,0,0,0,0.040396389
392,1926,0.014452071,0,0,0,0,0,1,0,0.008900196
392,1927,0.078553945,0,0,1,0,0,0,0,0.014452071
392,1928,0.030666815,0,0,0,0,1,0,0,0.078553945
392,1929,-0.075485535,0,0,0,0,0,0,0,0.030666815
392,1930,0.008408408,0,0,0,0,0,0,0,-0.075485535
392,1931,0.080410659,0,0,0,0,0,0,0,0.008408408
392,1932,0.093703479,0,0,0,0,0,0,0,0.080410659
392,1933,0.002008005,0,0,0,0,0,0,0,0.093703479
392,1934,0.027209178,0,0,0,0,0,0,0,0.002008005
392,1935,0.070196033,0,0,0,0,0,0,0,0.027209178
392,1950,0.1174437,0,0,0,0,1,0,0,0.087137647
392,1951,0.10965522,0,0,0,0,1,0,0,0.1174437
392,1952,0.071091801,0,0,0,0,0,0,1,0.10965522
392,1953,0.054998502,1,0,0,0,0,0,0,0.071091801
392,1954,0.082487263,0,0,1,0,0,0,0,0.054998502
392,1955,0.072498038,0,0,0,1,0,0,0,0.082487263
392,1956,0.070567206,0,0,1,0,0,0,0,0.072498038
392,1957,0.056624789,0,0,0,1,0,0,0,0.070567206
392,1958,0.087283932,0,0,0,0,1,0,0,0.056624789
392,1959,0.12332625,0,0,0,0,1,0,0,0.087283932
392,1960,0.12043536,0,0,0,0,1,0,0,0.12332625
392,1961,0.089089729,0,0,0,1,0,0,0,0.12043536
392,1962,0.084736422,0,0,0,0,0,0,0,0.089089729
392,1963,0.11676708,0,0,0,0,1,0,0,0.084736422
392,1964,0.058197077,0,0,0,0,0,0,0,0.11676708
392,1965,0.10638561,0,0,0,0,1,0,0,0.058197077
392,1966,0.11082142,0,0,0,1,0,0,0,0.10638561
392,1967,0.12882468,0,0,0,0,0,0,0,0.11082142
392,1968,0.12477895,0,0,0,0,0,0,0,0.12882468
392,1969,-0.010199129,0,0,0,0,0,0,1,0.12477895
392,1970,0.046989921,0,0,0,0,0,0,0,-0.010199129
392,1971,0.084135473,0,0,0,0,0,0,1,0.046989921
392,1972,0.080326006,0,0,0,0,0,0,1,0.084135473
392,1973,-0.012252399,0,0,1,0,0,0,0,0.080326006
392,1974,0.03091576,0,0,1,0,0,0,0,-0.012252399
392,1975,0.039749842,0,0,0,1,0,0,0,0.03091576
392,1976,0.043903381,0,0,0,0,0,0,0,0.039749842
392,1977,0.052719418,0,0,0,1,0,0,0,0.043903381
392,1978,0.054840416,0,0,0,0,0,0,0,0.052719418
392,1979,0.028175913,0,0,0,0,0,0,0,0.054840416
392,1980,0.041768443,0,0,0,0,0,0,0,0.028175913
392,1981,0.033766083,0,0,0,0,1,0,0,0.041768443
392,1982,0.03060738,0,0,0,0,0,0,0,0.033766083
392,1983,0.044638991,0,0,0,0,0,0,0,0.03060738
392,1984,0.063333571,0,0,0,0,0,0,1,0.044638991
392,1985,0.028310766,0,0,0,0,1,0,0,0.063333571
392,1986,0.041074272,0,0,0,0,0,1,0,0.028310766
392,1987,0.071466938,0,0,0,0,0,1,0,0.041074272
392,1988,0.053701524,0,0,0,0,0,1,0,0.071466938
392,1989,0.05572398,0,0,0,0,1,0,0,0.053701524
392,1990,0.033243407,0,1,0,0,0,0,0,0.05572398
392,1991,0.008190299,0,0,0,0,0,0,0,0.033243407
392,1992,0.001710627,0,0,1,0,0,0,0,0.008190299
392,1993,0.008635783,0,0,0,0,0,0,0,0.001710627
392,1994,0.027421638,0,0,0,0,0,0,0,0.008635783
392,1995,0.030999301,0,0,0,0,0,0,0,0.027421638
392,1996,0.010765118,0,0,1,0,0,0,0,0.030999301
392,1997,-0.011287564,0,1,0,0,0,0,0,0.010765118
392,1998,-0.002519763,0,0,1,0,0,0,0,-0.011287564
392,1999,0.027795425,0,0,0,0,0,1,0,-0.002519763
392,2000,0.004062494,0,0,1,0,0,0,0,0.027795425
392,2001,0.001181008,0,1,0,0,0,0,0,0.004062494
392,2002,0.01528242,0,0,1,0,0,0,0,0.001181008
392,2003,0.022047304,0,0,0,0,0,0,1,0.01528242
392,2004,0.016627528,0,0,0,0,1,0,0,0.022047304
392,2005,0.014199844,0,0,0,0,0,0,1,0.016627528
392,2006,0.01654283,0,0,0,1,0,0,0,0.014199844
392,2007,-0.010934791,0,0,1,0,0,0,0,0.01654283
392,2008,-0.054171201,0,1,0,0,0,0,0,-0.010934791
392,2009,0.04192289,0,0,1,0,0,0,0,-0.054171201
392,2010,-0.001154619,0,0,0,0,0,0,0,0.04192289
392,2011,0.014950285,0,0,1,0,0,0,0,-0.001154619
392,2012,0.020004895,0,0,0,0,0,1,0,0.014950285
392,2013,0.003356648,0,0,0,0,0,0,1,0.020004895
410,1978,0.086256325,0,0,0,0,0,1,0,0.10774491
